Sport-Indices,Distance,Similarity,Sport_X,Sport_Y
"('Track and Field: Long, Triple jumps', 'Diving')",1.3203285368720599,0.43097345229743167,"Track and Field: Long, Triple jumps",Diving
"('Track and Field: Long, Triple jumps', 'Swimming (all strokes): Distance')",1.0668306570599697,0.48383257553498965,"Track and Field: Long, Triple jumps",Swimming (all strokes): Distance
"('Track and Field: Long, Triple jumps', 'Skateboarding')",1.071587461934908,0.4827215931621724,"Track and Field: Long, Triple jumps",Skateboarding
"('Track and Field: Long, Triple jumps', 'Track and Field: Sprints')",0.6387798766921133,0.610210080208274,"Track and Field: Long, Triple jumps",Track and Field: Sprints
"('Track and Field: Long, Triple jumps', 'Rowing')",1.10185523586166,0.475770159113764,"Track and Field: Long, Triple jumps",Rowing
"('Track and Field: Long, Triple jumps', 'Rodeo: Calf Roping')",0.8687038802678617,0.5351302635796202,"Track and Field: Long, Triple jumps",Rodeo: Calf Roping
"('Track and Field: Long, Triple jumps', 'Track and Field: Distance')",1.3450355530537457,0.42643276716968437,"Track and Field: Long, Triple jumps",Track and Field: Distance
"('Track and Field: Long, Triple jumps', 'Rodeo: Bull/Bareback/Bronc Riding')",1.642902579336946,0.3783718733404396,"Track and Field: Long, Triple jumps",Rodeo: Bull/Bareback/Bronc Riding
"('Track and Field: Long, Triple jumps', 'Track and Field: Middle Distance')",0.7427092823559315,0.5738191734700129,"Track and Field: Long, Triple jumps",Track and Field: Middle Distance
"('Track and Field: Long, Triple jumps', 'Weight-Lifting')",1.2727891319385423,0.4399880243826512,"Track and Field: Long, Triple jumps",Weight-Lifting
"('Track and Field: Long, Triple jumps', 'Swimming (all strokes): Sprints')",0.4350721994481156,0.6968290517958393,"Track and Field: Long, Triple jumps",Swimming (all strokes): Sprints
"('Track and Field: Long, Triple jumps', 'Water Skiing')",0.9467327547286196,0.5136811909960405,"Track and Field: Long, Triple jumps",Water Skiing
"('Track and Field: Long, Triple jumps', 'Table Tennis')",1.5159544553035478,0.3974634747032219,"Track and Field: Long, Triple jumps",Table Tennis
"('Track and Field: Long, Triple jumps', 'Track and Field: Weights')",0.9716555482901955,0.5071879826408787,"Track and Field: Long, Triple jumps",Track and Field: Weights
"('Track and Field: Long, Triple jumps', 'Canoe/Kayak')",0.9674911008998222,0.5082615110902687,"Track and Field: Long, Triple jumps",Canoe/Kayak
"('Track and Field: Long, Triple jumps', 'Horse Racing')",1.758959111747349,0.3624555346768672,"Track and Field: Long, Triple jumps",Horse Racing
"('Track and Field: Long, Triple jumps', 'Golf')",1.4716505928136723,0.40458793120172465,"Track and Field: Long, Triple jumps",Golf
"('Track and Field: Long, Triple jumps', 'Cheerleading')",1.1176762073855528,0.4722157223622884,"Track and Field: Long, Triple jumps",Cheerleading
"('Track and Field: Long, Triple jumps', 'Roller Skating')",0.8534592563919711,0.539531687330773,"Track and Field: Long, Triple jumps",Roller Skating
"('Track and Field: Long, Triple jumps', 'Equestrian')",1.6546439430939321,0.3766983525611804,"Track and Field: Long, Triple jumps",Equestrian
"('Track and Field: Long, Triple jumps', 'Archery')",1.4931422487149517,0.401100258324784,"Track and Field: Long, Triple jumps",Archery
"('Track and Field: Long, Triple jumps', 'Curling')",1.6517507501248905,0.37710934934322266,"Track and Field: Long, Triple jumps",Curling
"('Track and Field: Long, Triple jumps', 'Bowling')",1.5506777655490709,0.39205265890759644,"Track and Field: Long, Triple jumps",Bowling
"('Track and Field: Long, Triple jumps', 'Shooting')",1.8618865667978002,0.3494198587748054,"Track and Field: Long, Triple jumps",Shooting
"('Track and Field: Long, Triple jumps', 'Billiards')",2.0409051304811276,0.32884945668850296,"Track and Field: Long, Triple jumps",Billiards
"('Track and Field: Long, Triple jumps', 'Fishing')",1.9673071643444722,0.3370058927556011,"Track and Field: Long, Triple jumps",Fishing
"('Diving', 'Boxing')",2.0215446979551897,0.3309565470524872,Diving,Boxing
"('Diving', 'Ice Hockey')",2.266907681928202,0.3060998648758197,Diving,Ice Hockey
"('Diving', 'Football')",1.9798878151444292,0.335583103134885,Diving,Football
"('Diving', 'Basketball')",2.2271541295192145,0.3098705422380868,Diving,Basketball
"('Diving', 'Wrestling')",1.6058227140396681,0.38375596106833887,Diving,Wrestling
"('Diving', 'Martial Arts')",1.5792121885599946,0.3877152893567521,Diving,Martial Arts
"('Diving', 'Tennis')",2.17072627138826,0.31538515608355033,Diving,Tennis
"('Diving', 'Gymnastics')",1.0423812650645352,0.4896245461634715,Diving,Gymnastics
"('Diving', 'Baseball/Softball')",1.9665109615335807,0.337096344145324,Diving,Baseball/Softball
"('Diving', 'Soccer')",2.1961855091503018,0.31287295344313343,Diving,Soccer
"('Diving', 'Skiing: Alpine')",1.3459526176437544,0.4262660688366279,Diving,Skiing: Alpine
"('Diving', 'Water Polo')",1.7356291264918524,0.36554662703214874,Diving,Water Polo
"('Diving', 'Rugby')",1.5628027144084982,0.39019780741523163,Diving,Rugby
"('Diving', 'Lacrosse')",1.916928364294107,0.34282638279394245,Diving,Lacrosse
"('Diving', 'Rodeo: Steer Wrestling')",1.0928272928621803,0.4778225147438639,Diving,Rodeo: Steer Wrestling
"('Diving', 'Track and Field: Pole Vault')",1.014382564285106,0.49643003157887977,Diving,Track and Field: Pole Vault
"('Diving', 'Field Hockey')",1.765367788404927,0.3616155522578077,Diving,Field Hockey
"('Diving', 'Speed Skating')",1.6183574819689444,0.38191882005661926,Diving,Speed Skating
"('Diving', 'Figure Skating')",1.1967518115113078,0.4552175601994957,Diving,Figure Skating
"('Diving', 'Cycling: Distance')",1.6896470500327663,0.3717959945665799,Diving,Cycling: Distance
"('Diving', 'Volleyball')",1.7650017271048817,0.36166342689668346,Diving,Volleyball
"('Diving', 'Racquetball/Squash')",2.0474998939889555,0.32813782929819,Diving,Racquetball/Squash
"('Diving', 'Surfing')",1.0310498143984237,0.4923562154462419,Diving,Surfing
"('Diving', 'Fencing')",1.6731648387394533,0.3740884159136089,Diving,Fencing
"('Diving', 'Skiing: Freestyle')",0.8767052134192612,0.5328487355656945,Diving,Skiing: Freestyle
"('Diving', 'Team Handball')",1.7873745762269888,0.35876053707629335,Diving,Team Handball
"('Diving', 'Cycling: Sprints')",1.472913347652329,0.4043813346510318,Diving,Cycling: Sprints
"('Diving', 'Bobsledding/Luge')",1.1835211197217037,0.4579758771133174,Diving,Bobsledding/Luge
"('Diving', 'Ski Jumping')",0.7362327540151875,0.575959644631409,Diving,Ski Jumping
"('Diving', 'Badminton')",2.02161201418147,0.3309491739199653,Diving,Badminton
"('Diving', 'Skiing: Nordic')",1.5845883495724837,0.38690880896581065,Diving,Skiing: Nordic
"('Diving', 'Auto Racing')",2.027867081106542,0.33026548828376817,Diving,Auto Racing
"('Diving', 'Track and Field: High Jump')",1.1583679952130865,0.46331302271801633,Diving,Track and Field: High Jump
"('Diving', 'Track and Field: Long, Triple jumps')",1.3203285368720599,0.43097345229743167,Diving,"Track and Field: Long, Triple jumps"
"('Diving', 'Swimming (all strokes): Distance')",1.5122960914552979,0.3980422544146578,Diving,Swimming (all strokes): Distance
"('Diving', 'Skateboarding')",0.9601067231458736,0.5101763022347323,Diving,Skateboarding
"('Diving', 'Track and Field: Sprints')",1.6453683080943249,0.37801919564099634,Diving,Track and Field: Sprints
"('Diving', 'Rowing')",1.6788554076007896,0.3732937571631051,Diving,Rowing
"('Diving', 'Rodeo: Calf Roping')",1.2549947685526104,0.4434600088415546,Diving,Rodeo: Calf Roping
"('Diving', 'Track and Field: Distance')",1.747072152721222,0.36402392962609664,Diving,Track and Field: Distance
"('Diving', 'Rodeo: Bull/Bareback/Bronc Riding')",0.8650158200991456,0.536188481203789,Diving,Rodeo: Bull/Bareback/Bronc Riding
"('Diving', 'Track and Field: Middle Distance')",1.4880073751371414,0.40192806902145095,Diving,Track and Field: Middle Distance
"('Diving', 'Weight-Lifting')",1.5806365571066383,0.38750129197626393,Diving,Weight-Lifting
"('Diving', 'Swimming (all strokes): Sprints')",1.3634806322900834,0.423104799903122,Diving,Swimming (all strokes): Sprints
"('Diving', 'Water Skiing')",0.8200694225347275,0.549429591870922,Diving,Water Skiing
"('Diving', 'Table Tennis')",2.092426866908363,0.32337062218054796,Diving,Table Tennis
"('Diving', 'Track and Field: Weights')",1.6089803412545975,0.38329150441935617,Diving,Track and Field: Weights
"('Diving', 'Canoe/Kayak')",1.3316160094324114,0.42888708773424117,Diving,Canoe/Kayak
"('Diving', 'Horse Racing')",1.3202980002995044,0.4309791241775495,Diving,Horse Racing
"('Diving', 'Golf')",1.740595111204154,0.36488425302657096,Diving,Golf
"('Diving', 'Cheerleading')",0.9341593435867147,0.5170204840236146,Diving,Cheerleading
"('Diving', 'Roller Skating')",1.363879074059169,0.4230334838079663,Diving,Roller Skating
"('Diving', 'Equestrian')",1.3750898421861046,0.42103670448085856,Diving,Equestrian
"('Diving', 'Archery')",1.6465994333499907,0.3778433515094607,Diving,Archery
"('Diving', 'Curling')",1.8528809013630563,0.35052286953942513,Diving,Curling
"('Diving', 'Bowling')",1.7789050117360448,0.3598539697387056,Diving,Bowling
"('Diving', 'Shooting')",1.9459397748129543,0.3394502523608083,Diving,Shooting
"('Diving', 'Billiards')",2.1258879593503184,0.31990909879183227,Diving,Billiards
"('Diving', 'Fishing')",2.0905011731489878,0.32357211467455144,Diving,Fishing
"('Swimming (all strokes): Distance', 'Boxing')",1.8969116419492162,0.34519520220062355,Swimming (all strokes): Distance,Boxing
"('Swimming (all strokes): Distance', 'Ice Hockey')",2.0524743764350606,0.32760307759499857,Swimming (all strokes): Distance,Ice Hockey
"('Swimming (all strokes): Distance', 'Football')",1.9937182412733079,0.33403277109160195,Swimming (all strokes): Distance,Football
"('Swimming (all strokes): Distance', 'Basketball')",1.902708789476805,0.3445057952851838,Swimming (all strokes): Distance,Basketball
"('Swimming (all strokes): Distance', 'Wrestling')",1.4914079249730432,0.4013794730185824,Swimming (all strokes): Distance,Wrestling
"('Swimming (all strokes): Distance', 'Martial Arts')",1.7184587446721955,0.36785549972382775,Swimming (all strokes): Distance,Martial Arts
"('Swimming (all strokes): Distance', 'Tennis')",1.762344380082462,0.36201134341191293,Swimming (all strokes): Distance,Tennis
"('Swimming (all strokes): Distance', 'Gymnastics')",1.5124469877911084,0.398018348191768,Swimming (all strokes): Distance,Gymnastics
"('Swimming (all strokes): Distance', 'Baseball/Softball')",1.9198618698162102,0.3424819544846978,Swimming (all strokes): Distance,Baseball/Softball
"('Swimming (all strokes): Distance', 'Soccer')",1.7452485700432185,0.3642657393258407,Swimming (all strokes): Distance,Soccer
"('Swimming (all strokes): Distance', 'Skiing: Alpine')",1.547841047198148,0.39248916297180175,Swimming (all strokes): Distance,Skiing: Alpine
"('Swimming (all strokes): Distance', 'Water Polo')",1.275853001227793,0.43939569008214197,Swimming (all strokes): Distance,Water Polo
"('Swimming (all strokes): Distance', 'Rugby')",1.3833594875708692,0.419575815236838,Swimming (all strokes): Distance,Rugby
"('Swimming (all strokes): Distance', 'Lacrosse')",1.5927414781140523,0.38569213646683936,Swimming (all strokes): Distance,Lacrosse
"('Swimming (all strokes): Distance', 'Rodeo: Steer Wrestling')",1.5355103070865808,0.394397923449598,Swimming (all strokes): Distance,Rodeo: Steer Wrestling
"('Swimming (all strokes): Distance', 'Track and Field: Pole Vault')",1.422639103424126,0.4127729956090502,Swimming (all strokes): Distance,Track and Field: Pole Vault
"('Swimming (all strokes): Distance', 'Field Hockey')",1.355820101042751,0.4244806297209929,Swimming (all strokes): Distance,Field Hockey
"('Swimming (all strokes): Distance', 'Speed Skating')",0.9021150685442391,0.5257305493959091,Swimming (all strokes): Distance,Speed Skating
"('Swimming (all strokes): Distance', 'Figure Skating')",1.0877319184838865,0.47898870115766645,Swimming (all strokes): Distance,Figure Skating
"('Swimming (all strokes): Distance', 'Cycling: Distance')",1.0067530699344343,0.4983174138274385,Swimming (all strokes): Distance,Cycling: Distance
"('Swimming (all strokes): Distance', 'Volleyball')",1.5226959434911236,0.3964013192236374,Swimming (all strokes): Distance,Volleyball
"('Swimming (all strokes): Distance', 'Racquetball/Squash')",1.7145984725058094,0.36837860557584173,Swimming (all strokes): Distance,Racquetball/Squash
"('Swimming (all strokes): Distance', 'Surfing')",1.4509611316352404,0.40800320620866665,Swimming (all strokes): Distance,Surfing
"('Swimming (all strokes): Distance', 'Fencing')",1.6763333678691383,0.3736455301142798,Swimming (all strokes): Distance,Fencing
"('Swimming (all strokes): Distance', 'Skiing: Freestyle')",1.271725338535066,0.4401940600111699,Swimming (all strokes): Distance,Skiing: Freestyle
"('Swimming (all strokes): Distance', 'Team Handball')",1.5385673725081734,0.3939229704240518,Swimming (all strokes): Distance,Team Handball
"('Swimming (all strokes): Distance', 'Cycling: Sprints')",1.2470800961701498,0.4450219650400391,Swimming (all strokes): Distance,Cycling: Sprints
"('Swimming (all strokes): Distance', 'Bobsledding/Luge')",1.4219429378769324,0.4128916434656371,Swimming (all strokes): Distance,Bobsledding/Luge
"('Swimming (all strokes): Distance', 'Ski Jumping')",1.4391855198256494,0.4099729159065683,Swimming (all strokes): Distance,Ski Jumping
"('Swimming (all strokes): Distance', 'Badminton')",1.639975435935204,0.3787914032790054,Swimming (all strokes): Distance,Badminton
"('Swimming (all strokes): Distance', 'Skiing: Nordic')",0.4228747212071707,0.7028025623728823,Swimming (all strokes): Distance,Skiing: Nordic
"('Swimming (all strokes): Distance', 'Auto Racing')",2.230978338249063,0.3095037772806368,Swimming (all strokes): Distance,Auto Racing
"('Swimming (all strokes): Distance', 'Track and Field: High Jump')",1.221204467518048,0.45020618976036464,Swimming (all strokes): Distance,Track and Field: High Jump
"('Swimming (all strokes): Distance', 'Track and Field: Long, Triple jumps')",1.0668306570599697,0.48383257553498965,Swimming (all strokes): Distance,"Track and Field: Long, Triple jumps"
"('Swimming (all strokes): Distance', 'Diving')",1.5122960914552979,0.3980422544146578,Swimming (all strokes): Distance,Diving
"('Swimming (all strokes): Distance', 'Skateboarding')",1.267985512290087,0.4409199241269645,Swimming (all strokes): Distance,Skateboarding
"('Swimming (all strokes): Distance', 'Track and Field: Sprints')",1.2714477398925026,0.44024785709898195,Swimming (all strokes): Distance,Track and Field: Sprints
"('Swimming (all strokes): Distance', 'Rowing')",0.7737751144186522,0.5637693255876725,Swimming (all strokes): Distance,Rowing
"('Swimming (all strokes): Distance', 'Rodeo: Calf Roping')",1.3813692231803374,0.4199264819020765,Swimming (all strokes): Distance,Rodeo: Calf Roping
"('Swimming (all strokes): Distance', 'Track and Field: Distance')",0.4995853399518882,0.6668510109815313,Swimming (all strokes): Distance,Track and Field: Distance
"('Swimming (all strokes): Distance', 'Rodeo: Bull/Bareback/Bronc Riding')",1.669061808802231,0.37466348538730926,Swimming (all strokes): Distance,Rodeo: Bull/Bareback/Bronc Riding
"('Swimming (all strokes): Distance', 'Track and Field: Middle Distance')",0.7043517320329755,0.5867333492290265,Swimming (all strokes): Distance,Track and Field: Middle Distance
"('Swimming (all strokes): Distance', 'Weight-Lifting')",1.5311680204591218,0.3950745236654075,Swimming (all strokes): Distance,Weight-Lifting
"('Swimming (all strokes): Distance', 'Swimming (all strokes): Sprints')",0.9866436073950668,0.5033615472234716,Swimming (all strokes): Distance,Swimming (all strokes): Sprints
"('Swimming (all strokes): Distance', 'Water Skiing')",1.0360375941454851,0.49115006661735783,Swimming (all strokes): Distance,Water Skiing
"('Swimming (all strokes): Distance', 'Table Tennis')",1.9118884518039299,0.3434197485760469,Swimming (all strokes): Distance,Table Tennis
"('Swimming (all strokes): Distance', 'Track and Field: Weights')",1.4591528725831295,0.4066440973023306,Swimming (all strokes): Distance,Track and Field: Weights
"('Swimming (all strokes): Distance', 'Canoe/Kayak')",0.7674518659655887,0.5657862707642582,Swimming (all strokes): Distance,Canoe/Kayak
"('Swimming (all strokes): Distance', 'Horse Racing')",1.7362055227754374,0.36546962268596767,Swimming (all strokes): Distance,Horse Racing
"('Swimming (all strokes): Distance', 'Golf')",1.7269459348095608,0.3667106073629714,Swimming (all strokes): Distance,Golf
"('Swimming (all strokes): Distance', 'Cheerleading')",1.203943428279149,0.4537321544504459,Swimming (all strokes): Distance,Cheerleading
"('Swimming (all strokes): Distance', 'Roller Skating')",0.9108176700851481,0.5233361694606052,Swimming (all strokes): Distance,Roller Skating
"('Swimming (all strokes): Distance', 'Equestrian')",1.6263610425138184,0.38075496240336065,Swimming (all strokes): Distance,Equestrian
"('Swimming (all strokes): Distance', 'Archery')",1.6453678056430394,0.3780192674405511,Swimming (all strokes): Distance,Archery
"('Swimming (all strokes): Distance', 'Curling')",1.81480582481005,0.3552642925440451,Swimming (all strokes): Distance,Curling
"('Swimming (all strokes): Distance', 'Bowling')",1.733952927806594,0.3657707452930742,Swimming (all strokes): Distance,Bowling
"('Swimming (all strokes): Distance', 'Shooting')",1.9498847750821844,0.33899629180334334,Swimming (all strokes): Distance,Shooting
"('Swimming (all strokes): Distance', 'Billiards')",2.206724538527776,0.311844683877682,Swimming (all strokes): Distance,Billiards
"('Swimming (all strokes): Distance', 'Fishing')",2.0325237961649596,0.32975833570197755,Swimming (all strokes): Distance,Fishing
"('Skateboarding', 'Boxing')",1.7350812142466143,0.3656198561092647,Skateboarding,Boxing
"('Skateboarding', 'Ice Hockey')",1.8458377985368342,0.35139037105844273,Skateboarding,Ice Hockey
"('Skateboarding', 'Football')",1.7437324690406786,0.3644670212142224,Skateboarding,Football
"('Skateboarding', 'Basketball')",1.724225293969297,0.3670768354635468,Skateboarding,Basketball
"('Skateboarding', 'Wrestling')",1.4812394153016524,0.4030243892762065,Skateboarding,Wrestling
"('Skateboarding', 'Martial Arts')",1.3728248956161297,0.42143859913453036,Skateboarding,Martial Arts
"('Skateboarding', 'Tennis')",1.6145506815034265,0.3824748960020072,Skateboarding,Tennis
"('Skateboarding', 'Gymnastics')",1.11893476061385,0.4719352471759454,Skateboarding,Gymnastics
"('Skateboarding', 'Baseball/Softball')",1.4667114655070501,0.4053980426909975,Skateboarding,Baseball/Softball
"('Skateboarding', 'Soccer')",1.5944905660321302,0.3854321203138328,Skateboarding,Soccer
"('Skateboarding', 'Skiing: Alpine')",1.0238038866088501,0.4941190233978805,Skateboarding,Skiing: Alpine
"('Skateboarding', 'Water Polo')",1.273589817557354,0.43983307467235083,Skateboarding,Water Polo
"('Skateboarding', 'Rugby')",1.2152679041444743,0.45141267028206017,Skateboarding,Rugby
"('Skateboarding', 'Lacrosse')",1.372521866093604,0.42149242723166824,Skateboarding,Lacrosse
"('Skateboarding', 'Rodeo: Steer Wrestling')",1.0183586599039414,0.4954520818651688,Skateboarding,Rodeo: Steer Wrestling
"('Skateboarding', 'Track and Field: Pole Vault')",0.9552641430686556,0.5114398499788203,Skateboarding,Track and Field: Pole Vault
"('Skateboarding', 'Field Hockey')",1.2221532034977782,0.450013976725795,Skateboarding,Field Hockey
"('Skateboarding', 'Speed Skating')",1.4290459906833695,0.4116842595140274,Skateboarding,Speed Skating
"('Skateboarding', 'Figure Skating')",1.0220139741868357,0.4945564238259806,Skateboarding,Figure Skating
"('Skateboarding', 'Cycling: Distance')",1.4271304762435706,0.4120091646443677,Skateboarding,Cycling: Distance
"('Skateboarding', 'Volleyball')",1.1968326254832233,0.4552008142996495,Skateboarding,Volleyball
"('Skateboarding', 'Racquetball/Squash')",1.4621441731716518,0.40615005851254987,Skateboarding,Racquetball/Squash
"('Skateboarding', 'Surfing')",0.6156942844292631,0.6189289704352984,Skateboarding,Surfing
"('Skateboarding', 'Fencing')",1.1699103200545191,0.4608485386506088,Skateboarding,Fencing
"('Skateboarding', 'Skiing: Freestyle')",0.5142656840779259,0.6603860937447875,Skateboarding,Skiing: Freestyle
"('Skateboarding', 'Team Handball')",1.1785001355718119,0.45903141508757367,Skateboarding,Team Handball
"('Skateboarding', 'Cycling: Sprints')",1.2222331710644736,0.4499977828703678,Skateboarding,Cycling: Sprints
"('Skateboarding', 'Bobsledding/Luge')",0.9822332969977605,0.5044814863692252,Skateboarding,Bobsledding/Luge
"('Skateboarding', 'Ski Jumping')",0.7092784940667477,0.5850421704076911,Skateboarding,Ski Jumping
"('Skateboarding', 'Badminton')",1.3871502255411239,0.41890953878837606,Skateboarding,Badminton
"('Skateboarding', 'Skiing: Nordic')",1.2006389757952085,0.4544134730862187,Skateboarding,Skiing: Nordic
"('Skateboarding', 'Auto Racing')",1.7439716778577037,0.3644352483917503,Skateboarding,Auto Racing
"('Skateboarding', 'Track and Field: High Jump')",1.0171043891765588,0.4957601626201554,Skateboarding,Track and Field: High Jump
"('Skateboarding', 'Track and Field: Long, Triple jumps')",1.071587461934908,0.4827215931621724,Skateboarding,"Track and Field: Long, Triple jumps"
"('Skateboarding', 'Diving')",0.9601067231458736,0.5101763022347323,Skateboarding,Diving
"('Skateboarding', 'Swimming (all strokes): Distance')",1.267985512290087,0.4409199241269645,Skateboarding,Swimming (all strokes): Distance
"('Skateboarding', 'Track and Field: Sprints')",1.4258858594800827,0.41222054866766095,Skateboarding,Track and Field: Sprints
"('Skateboarding', 'Rowing')",1.5805149293640184,0.3875195561245814,Skateboarding,Rowing
"('Skateboarding', 'Rodeo: Calf Roping')",0.6694844882173977,0.5989872964125328,Skateboarding,Rodeo: Calf Roping
"('Skateboarding', 'Track and Field: Distance')",1.4840361195978329,0.40257063579329144,Skateboarding,Track and Field: Distance
"('Skateboarding', 'Rodeo: Bull/Bareback/Bronc Riding')",0.9598579418424117,0.5102410632170238,Skateboarding,Rodeo: Bull/Bareback/Bronc Riding
"('Skateboarding', 'Track and Field: Middle Distance')",1.2238416201013989,0.44967231072615854,Skateboarding,Track and Field: Middle Distance
"('Skateboarding', 'Weight-Lifting')",1.7249350544097328,0.3669812234173107,Skateboarding,Weight-Lifting
"('Skateboarding', 'Swimming (all strokes): Sprints')",1.2270537697282768,0.4490237342235388,Skateboarding,Swimming (all strokes): Sprints
"('Skateboarding', 'Water Skiing')",0.5293843177839078,0.6538578880218997,Skateboarding,Water Skiing
"('Skateboarding', 'Table Tennis')",1.5206364022989598,0.3967252076054859,Skateboarding,Table Tennis
"('Skateboarding', 'Track and Field: Weights')",1.5418463327628913,0.39341481312642435,Skateboarding,Track and Field: Weights
"('Skateboarding', 'Canoe/Kayak')",1.171471689973187,0.4605171711966219,Skateboarding,Canoe/Kayak
"('Skateboarding', 'Horse Racing')",1.2586411887847369,0.44274407327976273,Skateboarding,Horse Racing
"('Skateboarding', 'Golf')",1.6026778948270712,0.38421965391397106,Skateboarding,Golf
"('Skateboarding', 'Cheerleading')",0.9864627686222602,0.5034073710294427,Skateboarding,Cheerleading
"('Skateboarding', 'Roller Skating')",0.965031088026573,0.5088978012069381,Skateboarding,Roller Skating
"('Skateboarding', 'Equestrian')",1.2684444378066502,0.4408307222930688,Skateboarding,Equestrian
"('Skateboarding', 'Archery')",1.412113374527762,0.41457421137834266,Skateboarding,Archery
"('Skateboarding', 'Curling')",1.5960195868115594,0.38520510595538443,Skateboarding,Curling
"('Skateboarding', 'Bowling')",1.5582590704499373,0.390890825542592,Skateboarding,Bowling
"('Skateboarding', 'Shooting')",1.663081661794739,0.3755048199783956,Skateboarding,Shooting
"('Skateboarding', 'Billiards')",1.9458542395890424,0.3394601085692222,Skateboarding,Billiards
"('Skateboarding', 'Fishing')",1.9150271584561407,0.3430499771156921,Skateboarding,Fishing
"('Track and Field: Sprints', 'Boxing')",2.167636503583047,0.3156927882567516,Track and Field: Sprints,Boxing
"('Track and Field: Sprints', 'Ice Hockey')",2.1661003221917827,0.3158459613521451,Track and Field: Sprints,Ice Hockey
"('Track and Field: Sprints', 'Football')",2.010185588300657,0.33220543075037806,Track and Field: Sprints,Football
"('Track and Field: Sprints', 'Basketball')",2.0800403440911217,0.3246710718963282,Track and Field: Sprints,Basketball
"('Track and Field: Sprints', 'Wrestling')",1.7518541532683816,0.3633913515410322,Track and Field: Sprints,Wrestling
"('Track and Field: Sprints', 'Martial Arts')",1.746242444026079,0.36413391038191373,Track and Field: Sprints,Martial Arts
"('Track and Field: Sprints', 'Tennis')",1.9070355885556374,0.34399303673363374,Track and Field: Sprints,Tennis
"('Track and Field: Sprints', 'Gymnastics')",1.6615447257010263,0.3757216590589546,Track and Field: Sprints,Gymnastics
"('Track and Field: Sprints', 'Baseball/Softball')",1.8731105684667249,0.348054826352772,Track and Field: Sprints,Baseball/Softball
"('Track and Field: Sprints', 'Soccer')",1.9884668227472344,0.33461974293585134,Track and Field: Sprints,Soccer
"('Track and Field: Sprints', 'Skiing: Alpine')",1.571987073344405,0.3888044424343394,Track and Field: Sprints,Skiing: Alpine
"('Track and Field: Sprints', 'Water Polo')",1.648608220377494,0.377556783334862,Track and Field: Sprints,Water Polo
"('Track and Field: Sprints', 'Rugby')",1.6509545956135334,0.37722260564351967,Track and Field: Sprints,Rugby
"('Track and Field: Sprints', 'Lacrosse')",1.7785352118183664,0.3599018633078854,Track and Field: Sprints,Lacrosse
"('Track and Field: Sprints', 'Rodeo: Steer Wrestling')",1.5782354952408009,0.3878621645873363,Track and Field: Sprints,Rodeo: Steer Wrestling
"('Track and Field: Sprints', 'Track and Field: Pole Vault')",1.2033752846377594,0.4538491499710194,Track and Field: Sprints,Track and Field: Pole Vault
"('Track and Field: Sprints', 'Field Hockey')",1.6491646367064585,0.3774774833334774,Track and Field: Sprints,Field Hockey
"('Track and Field: Sprints', 'Speed Skating')",0.9511632638036657,0.512514774417475,Track and Field: Sprints,Speed Skating
"('Track and Field: Sprints', 'Figure Skating')",1.2921243840850425,0.4362764983189054,Track and Field: Sprints,Figure Skating
"('Track and Field: Sprints', 'Cycling: Distance')",1.6972065176631208,0.37075396097826696,Track and Field: Sprints,Cycling: Distance
"('Track and Field: Sprints', 'Volleyball')",1.5988930988888612,0.38477919712339964,Track and Field: Sprints,Volleyball
"('Track and Field: Sprints', 'Racquetball/Squash')",1.9001194239868673,0.3448133865553974,Track and Field: Sprints,Racquetball/Squash
"('Track and Field: Sprints', 'Surfing')",1.6715622251029745,0.3743128236369098,Track and Field: Sprints,Surfing
"('Track and Field: Sprints', 'Fencing')",1.8491439182756526,0.35098262098504873,Track and Field: Sprints,Fencing
"('Track and Field: Sprints', 'Skiing: Freestyle')",1.316169742360687,0.43174728592248157,Track and Field: Sprints,Skiing: Freestyle
"('Track and Field: Sprints', 'Team Handball')",1.6292110617308582,0.3803422306239962,Track and Field: Sprints,Team Handball
"('Track and Field: Sprints', 'Cycling: Sprints')",0.9412257244568857,0.515138444438129,Track and Field: Sprints,Cycling: Sprints
"('Track and Field: Sprints', 'Bobsledding/Luge')",1.2304944932008195,0.4483310777266135,Track and Field: Sprints,Bobsledding/Luge
"('Track and Field: Sprints', 'Ski Jumping')",1.468241007311184,0.4051468219829008,Track and Field: Sprints,Ski Jumping
"('Track and Field: Sprints', 'Badminton')",1.7561179233005835,0.36282917778875445,Track and Field: Sprints,Badminton
"('Track and Field: Sprints', 'Skiing: Nordic')",1.3795165753269474,0.4202534289396993,Track and Field: Sprints,Skiing: Nordic
"('Track and Field: Sprints', 'Auto Racing')",2.708528846022474,0.26964870478829756,Track and Field: Sprints,Auto Racing
"('Track and Field: Sprints', 'Track and Field: High Jump')",0.7545992644471028,0.5699307074057809,Track and Field: Sprints,Track and Field: High Jump
"('Track and Field: Sprints', 'Track and Field: Long, Triple jumps')",0.6387798766921133,0.610210080208274,Track and Field: Sprints,"Track and Field: Long, Triple jumps"
"('Track and Field: Sprints', 'Diving')",1.6453683080943249,0.37801919564099634,Track and Field: Sprints,Diving
"('Track and Field: Sprints', 'Swimming (all strokes): Distance')",1.2714477398925026,0.44024785709898195,Track and Field: Sprints,Swimming (all strokes): Distance
"('Track and Field: Sprints', 'Skateboarding')",1.4258858594800827,0.41222054866766095,Track and Field: Sprints,Skateboarding
